customer_id,Recency,Frequency,Monetary,age,gender,shopping_mall,payment_method,category,is_churn,gender_code,shopping_mall_code,payment_method_code,category_code
C235386,166,3,7944.0,58,Male,Mall of Istanbul,Cash,Clothing,1,1,5,0,1
C235424,68,14,27821.0,56,Male,Metropol AVM,Debit Card,Clothing,0,1,7,2,1
C235470,241,5,4899.0,48,Female,Istinye Park,Cash,Food & Beverage,1,0,3,0,3
C235480,5,20,24721.0,69,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C235501,78,1,295.0,26,Male,Kanyon,Credit Card,Souvenir,1,1,4,1,5
C235575,282,3,3762.0,22,Male,Forum Istanbul,Credit Card,Clothing,1,1,2,1,1
C235596,13,30,91278.0,66,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C235608,121,9,15664.0,39,Female,Kanyon,Cash,Toys,1,0,4,0,7
C235632,8,17,38895.0,68,Female,Metropol AVM,Credit Card,Toys,0,0,7,1,7
C235656,28,18,25578.0,49,Female,Forum Istanbul,Cash,Clothing,0,0,2,0,1
C235705,119,5,10585.0,19,Female,Cevahir AVM,Credit Card,Clothing,0,0,0,1,1
C235711,125,3,1982.0,32,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C235721,43,7,8116.0,27,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C235802,50,7,3630.0,18,Male,Zorlu Center,Credit Card,Food & Beverage,1,1,9,1,3
C235895,250,8,16813.0,40,Male,Zorlu Center,Cash,Clothing,1,1,9,0,1
C235920,380,2,462.0,63,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C235934,11,20,82654.0,46,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C235937,225,3,31650.0,54,Female,Emaar Square Mall,Credit Card,Technology,1,0,1,1,6
C235947,24,24,51483.0,25,Male,Emaar Square Mall,Credit Card,Clothing,0,1,1,1,1
C235978,12,8,12691.0,64,Female,Metropol AVM,Cash,Cosmetics,0,0,7,0,2
C236008,127,15,34443.0,39,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C236060,518,2,5372.0,46,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C236065,198,2,130.0,62,Female,Istinye Park,Cash,Food & Beverage,0,0,3,0,3
C236070,94,5,14863.0,38,Male,Metropol AVM,Cash,Food & Beverage,0,1,7,0,3
C236105,72,18,51919.0,30,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C236118,30,8,34188.0,54,Female,Kanyon,Credit Card,Cosmetics,0,0,4,1,2
C236130,421,1,7500.0,69,Female,Metrocity,Debit Card,Clothing,1,0,6,2,1
C236158,206,5,5373.0,43,Female,Metropol AVM,Cash,Cosmetics,0,0,7,0,2
C236162,54,3,15000.0,46,Male,Metrocity,Debit Card,Clothing,1,1,6,2,1
C236167,379,1,1200.0,56,Male,Metrocity,Cash,Clothing,1,1,6,0,1
C236221,243,5,37808.0,50,Female,Viaport Outlet,Cash,Clothing,1,0,8,0,1
C236243,7,8,4316.0,35,Male,Emaar Square Mall,Debit Card,Food & Beverage,1,1,1,2,3
C236256,503,1,1200.0,25,Female,Kanyon,Credit Card,Clothing,1,0,4,1,1
C236264,82,9,13943.0,59,Female,Viaport Outlet,Credit Card,Clothing,0,0,8,1,1
C236310,27,21,36138.0,67,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C236330,10,41,131625.0,52,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C236332,24,12,51055.0,50,Female,Zorlu Center,Credit Card,Clothing,0,0,9,1,1
C236336,17,13,28340.0,37,Male,Kanyon,Debit Card,Clothing,0,1,4,2,1
C236382,72,23,75166.0,49,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C236410,18,36,80165.0,58,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C236460,9,18,24981.0,68,Female,Viaport Outlet,Credit Card,Cosmetics,1,0,8,1,2
C236494,64,6,13231.0,61,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C236515,180,6,20598.0,35,Male,Forum Istanbul,Credit Card,Clothing,1,1,2,1,1
C236569,182,3,5744.0,49,Male,Viaport Outlet,Debit Card,Clothing,0,1,8,2,1
C236589,51,9,18235.0,46,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C236600,319,2,17104.0,56,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C236606,45,8,14330.0,32,Female,Viaport Outlet,Debit Card,Clothing,0,0,8,2,1
C236623,31,19,51684.0,68,Female,Metrocity,Debit Card,Cosmetics,0,0,6,2,2
C236634,34,5,12910.0,69,Female,Zorlu Center,Cash,Clothing,1,0,9,0,1
C236637,95,12,23122.0,26,Male,Viaport Outlet,Cash,Cosmetics,0,1,8,0,2
C236639,218,2,18000.0,66,Female,Forum Istanbul,Cash,Clothing,1,0,2,0,1
C236682,38,15,40264.0,45,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C236698,2,20,20657.0,55,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C236726,35,3,1341.0,48,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C236751,12,11,26142.0,31,Male,Viaport Outlet,Cash,Clothing,0,1,8,0,1
C236764,220,2,1055.0,18,Male,Zorlu Center,Credit Card,Food & Beverage,1,1,9,1,3
C236779,68,12,35152.0,66,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C236785,26,14,21355.0,43,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C236816,48,32,70805.0,62,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C236835,30,5,18651.0,64,Female,Metrocity,Cash,Shoes,1,0,6,0,4
C236843,21,18,56453.0,28,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C236891,130,7,16293.0,31,Female,Zorlu Center,Debit Card,Clothing,1,0,9,2,1
C236912,91,1,2400.0,31,Female,Metrocity,Debit Card,Shoes,1,0,6,2,4
C236984,23,22,34547.0,35,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C236986,542,2,7662.0,60,Female,Cevahir AVM,Credit Card,Clothing,1,0,0,1,1
C237000,13,14,9582.0,25,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C237016,64,26,87113.0,39,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C237125,43,4,11115.0,59,Male,Forum Istanbul,Credit Card,Clothing,0,1,2,1,1
C237204,5,19,36786.0,45,Female,Istinye Park,Cash,Food & Beverage,0,0,3,0,3
C237207,17,1,300.0,20,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C237229,359,1,1200.0,55,Male,Istinye Park,Cash,Clothing,1,1,3,0,1
C237263,126,4,9052.0,28,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C237283,335,2,2400.0,23,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C237307,99,13,46791.0,56,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C237309,124,12,30379.0,37,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C237352,351,1,36.0,38,Female,Kanyon,Cash,Toys,1,0,4,0,7
C237356,64,12,56602.0,36,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C237397,22,24,50395.0,66,Female,Cevahir AVM,Credit Card,Clothing,0,0,0,1,1
C237447,104,25,84879.0,60,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C237587,380,2,307.0,23,Female,Metropol AVM,Cash,Souvenir,1,0,7,0,5
C237614,235,1,2700.0,20,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C237634,85,11,34904.0,58,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C237658,476,2,33750.0,50,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C237715,15,8,21564.0,48,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C237774,117,2,7662.0,31,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C237781,178,1,1050.0,51,Male,Emaar Square Mall,Cash,Technology,0,1,1,0,6
C237812,53,11,15711.0,54,Female,Istinye Park,Credit Card,Books,0,0,3,1,0
C237870,692,1,4800.0,43,Male,Metropol AVM,Cash,Clothing,1,1,7,0,1
C237892,179,2,1500.0,50,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C237909,134,9,10395.0,18,Male,Mall of Istanbul,Credit Card,Cosmetics,1,1,5,1,2
C237958,113,9,21497.0,33,Female,Mall of Istanbul,Cash,Cosmetics,0,0,5,0,2
C237969,45,5,15814.0,29,Female,Forum Istanbul,Cash,Clothing,0,0,2,0,1
C238010,50,12,35776.0,24,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C238126,162,4,501.0,69,Male,Mall of Istanbul,Credit Card,Books,0,1,5,1,0
C238163,15,10,8377.0,34,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C238184,47,16,37765.0,23,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C238199,9,5,4562.0,49,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C238242,24,18,49031.0,63,Male,Metropol AVM,Credit Card,Clothing,0,1,7,1,1
C238262,10,10,15541.0,69,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C238275,299,3,413.0,66,Male,Emaar Square Mall,Cash,Cosmetics,1,1,1,0,2
C238295,123,6,20850.0,34,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C238298,335,2,386.0,27,Female,Mall of Istanbul,Cash,Cosmetics,0,0,5,0,2
C238369,259,2,4848.0,65,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C238407,127,1,48.0,41,Female,Metrocity,Debit Card,Food & Beverage,0,0,6,2,3
C238449,65,2,17400.0,51,Male,Metropol AVM,Cash,Shoes,1,1,7,0,4
C238485,50,2,16812.0,43,Female,Kanyon,Debit Card,Souvenir,1,0,4,2,5
C238491,140,6,27084.0,28,Female,Istinye Park,Debit Card,Cosmetics,0,0,3,2,2
C238533,17,3,1446.0,18,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C238572,46,28,71718.0,27,Male,Emaar Square Mall,Credit Card,Clothing,0,1,1,1,1
C238609,130,11,35470.0,52,Male,Zorlu Center,Cash,Clothing,0,1,9,0,1
C238615,41,12,29227.0,41,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C238622,140,1,9450.0,61,Male,Mall of Istanbul,Cash,Technology,1,1,5,0,6
C238643,19,16,28299.0,67,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C238659,84,19,85111.0,19,Male,Istinye Park,Cash,Clothing,0,1,3,0,1
C238664,247,2,341.0,38,Male,Kanyon,Debit Card,Clothing,1,1,4,2,1
C238673,200,3,11746.0,46,Male,Istinye Park,Debit Card,Clothing,0,1,3,2,1
C238741,694,1,572.0,30,Female,Zorlu Center,Credit Card,Toys,1,0,9,1,7
C238765,363,1,48.0,21,Male,Mall of Istanbul,Credit Card,Food & Beverage,1,1,5,1,3
C238774,240,1,9604.0,57,Female,Kanyon,Credit Card,Shoes,1,0,4,1,4
C238809,72,7,12459.0,23,Female,Cevahir AVM,Credit Card,Clothing,0,0,0,1,1
C238852,335,1,2700.0,46,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C238980,228,4,16030.0,56,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C239105,62,4,15183.0,41,Male,Istinye Park,Credit Card,Clothing,1,1,3,1,1
C239147,47,4,1604.0,67,Female,Zorlu Center,Cash,Books,1,0,9,0,0
C239165,14,8,29804.0,53,Male,Zorlu Center,Debit Card,Clothing,1,1,9,2,1
C239176,411,5,11654.0,67,Male,Forum Istanbul,Credit Card,Clothing,0,1,2,1,1
C239265,542,1,1200.0,26,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C239288,694,1,9450.0,49,Female,Metrocity,Credit Card,Technology,1,0,6,1,6
C239293,28,31,117901.0,18,Female,Forum Istanbul,Cash,Clothing,0,0,2,0,1
C239312,104,12,37414.0,44,Male,Forum Istanbul,Cash,Clothing,0,1,2,0,1
C239320,17,5,3384.0,41,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C239342,65,7,17630.0,62,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C239418,367,1,41.0,29,Female,Istinye Park,Cash,Cosmetics,1,0,3,0,2
C239430,155,2,5095.0,26,Male,Cevahir AVM,Cash,Technology,1,1,0,0,6
C239464,232,1,324.0,66,Male,Kanyon,Cash,Toys,1,1,4,0,7
C239477,50,9,9613.0,62,Male,Forum Istanbul,Cash,Clothing,1,1,2,0,1
C239484,224,2,3600.0,44,Female,Emaar Square Mall,Cash,Clothing,0,0,1,0,1
C239488,456,1,2700.0,46,Male,Viaport Outlet,Cash,Clothing,0,1,8,0,1
C239499,346,1,1015.0,25,Male,Mall of Istanbul,Cash,Cosmetics,1,1,5,0,2
C239501,153,1,1200.0,44,Male,Mall of Istanbul,Cash,Clothing,1,1,5,0,1
C239514,332,1,2700.0,48,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C239532,183,1,162.0,19,Female,Metropol AVM,Credit Card,Cosmetics,1,0,7,1,2
C239540,41,21,41299.0,47,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C239549,38,20,49899.0,56,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C239555,160,5,4056.0,34,Male,Emaar Square Mall,Cash,Clothing,0,1,1,0,1
C239670,14,3,485.0,29,Female,Metrocity,Debit Card,Clothing,1,0,6,2,1
C239860,114,3,14770.0,20,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C239882,100,5,16270.0,19,Male,Zorlu Center,Credit Card,Clothing,0,1,9,1,1
C239888,41,7,27578.0,45,Female,Metrocity,Cash,Shoes,0,0,6,0,4
C239929,63,9,41766.0,69,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C239934,343,4,11725.0,40,Male,Forum Istanbul,Cash,Food & Beverage,1,1,2,0,3
C239966,153,3,12462.0,66,Male,Kanyon,Credit Card,Clothing,1,1,4,1,1
C239979,59,2,1248.0,43,Male,Mall of Istanbul,Debit Card,Clothing,1,1,5,2,1
C240045,77,2,1444.0,61,Male,Kanyon,Debit Card,Books,1,1,4,2,0
C240067,174,10,15427.0,57,Male,Emaar Square Mall,Cash,Clothing,0,1,1,0,1
C240074,20,7,22697.0,69,Male,Istinye Park,Credit Card,Cosmetics,0,1,3,1,2
C240094,376,1,366.0,47,Female,Emaar Square Mall,Credit Card,Cosmetics,1,0,1,1,2
C240109,148,1,48.0,49,Female,Metropol AVM,Cash,Food & Beverage,1,0,7,0,3
C240113,31,12,12818.0,44,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C240153,467,1,244.0,34,Female,Metropol AVM,Cash,Books,1,0,7,0,0
C240268,17,1,1050.0,61,Male,Viaport Outlet,Cash,Technology,1,1,8,0,6
C240275,29,6,15534.0,58,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C240288,33,8,7142.0,38,Female,Mall of Istanbul,Credit Card,Food & Beverage,0,0,5,1,3
C240314,49,6,9164.0,22,Female,Zorlu Center,Credit Card,Clothing,0,0,9,1,1
C240350,162,7,15271.0,58,Female,Kanyon,Debit Card,Toys,0,0,4,2,7
C240352,24,16,44501.0,58,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C240353,68,4,12020.0,69,Male,Zorlu Center,Cash,Clothing,1,1,9,0,1
C240430,336,9,19264.0,38,Female,Cevahir AVM,Credit Card,Clothing,1,0,0,1,1
C240456,2,17,19921.0,62,Male,Istinye Park,Debit Card,Food & Beverage,0,1,3,2,3
C240497,73,2,412.0,41,Female,Metropol AVM,Credit Card,Cosmetics,1,0,7,1,2
C240510,91,8,47092.0,58,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C240588,19,5,16535.0,46,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C240593,6,8,16329.0,50,Female,Mall of Istanbul,Credit Card,Cosmetics,0,0,5,1,2
C240814,296,1,366.0,27,Female,Metrocity,Credit Card,Cosmetics,1,0,6,1,2
C240830,130,6,24849.0,42,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C240841,21,8,7972.0,21,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C240871,40,5,11267.0,18,Female,Metrocity,Cash,Cosmetics,1,0,6,0,2
C240876,29,14,23876.0,33,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C240909,84,15,34011.0,57,Male,Zorlu Center,Cash,Food & Beverage,0,1,9,0,3
C240922,85,9,24254.0,22,Female,Metropol AVM,Cash,Toys,0,0,7,0,7
C240931,122,3,3300.0,54,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C240937,632,1,4800.0,61,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C240977,231,4,1126.0,24,Male,Istinye Park,Credit Card,Books,0,1,3,1,0
C240989,42,3,6598.0,57,Male,Kanyon,Credit Card,Clothing,1,1,4,1,1
C241049,39,17,25813.0,65,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C241102,8,15,22766.0,48,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C241116,51,22,18987.0,67,Female,Emaar Square Mall,Debit Card,Clothing,0,0,1,2,1
C241132,18,32,66251.0,50,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C241135,17,25,39429.0,50,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C241214,47,11,51316.0,30,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C241270,150,3,11400.0,58,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C241315,67,3,351.0,35,Female,Kanyon,Debit Card,Cosmetics,1,0,4,2,2
C241320,43,3,2359.0,35,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C241396,36,15,39960.0,56,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C241397,107,3,5918.0,21,Female,Cevahir AVM,Credit Card,Books,1,0,0,1,0
C241415,74,26,78791.0,40,Male,Cevahir AVM,Credit Card,Clothing,0,1,0,1,1
C241461,30,10,14985.0,33,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C241469,1,34,51532.0,28,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C241553,61,8,42945.0,27,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C241562,36,16,38910.0,18,Female,Metropol AVM,Credit Card,Cosmetics,0,0,7,1,2
C241576,24,11,15258.0,51,Male,Viaport Outlet,Credit Card,Food & Beverage,0,1,8,1,3
C241606,222,2,120.0,56,Female,Istinye Park,Credit Card,Books,0,0,3,1,0
C241672,16,10,18985.0,58,Female,Istinye Park,Debit Card,Clothing,0,0,3,2,1
C241673,179,4,10949.0,46,Female,Metrocity,Credit Card,Books,1,0,6,1,0
C241726,54,31,116780.0,31,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C241812,183,11,34472.0,29,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C241821,396,1,1200.0,39,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C241900,4,20,49162.0,18,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C241977,373,1,130.0,18,Female,Istinye Park,Cash,Food & Beverage,0,0,3,0,3
C242044,16,11,22362.0,46,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C242046,4,27,64209.0,67,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C242051,110,2,641.0,62,Female,Zorlu Center,Credit Card,Cosmetics,1,0,9,1,2
C242085,510,2,7605.0,21,Male,Mall of Istanbul,Cash,Clothing,1,1,5,0,1
C242120,10,9,14857.0,31,Female,Metropol AVM,Debit Card,Clothing,1,0,7,2,1
C242157,497,1,5403.0,25,Male,Cevahir AVM,Credit Card,Shoes,1,1,0,1,4
C242297,195,2,5166.0,64,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C242347,653,1,84.0,51,Male,Mall of Istanbul,Cash,Food & Beverage,1,1,5,0,3
C242380,20,2,5372.0,37,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C242388,92,15,28870.0,49,Male,Kanyon,Cash,Cosmetics,0,1,4,0,2
C242440,15,37,126399.0,69,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C242454,80,11,13068.0,63,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C242532,40,7,2724.0,32,Female,Cevahir AVM,Cash,Cosmetics,0,0,0,0,2
C242578,65,1,4800.0,44,Female,Forum Istanbul,Credit Card,Clothing,1,0,2,1,1
C242605,37,17,33468.0,38,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C242623,56,18,10069.0,41,Female,Kanyon,Cash,Food & Beverage,0,0,4,0,3
C242624,271,2,9645.0,47,Female,Zorlu Center,Cash,Cosmetics,0,0,9,0,2
C242659,48,10,33727.0,50,Female,Kanyon,Credit Card,Clothing,1,0,4,1,1
C242666,132,5,4731.0,57,Male,Zorlu Center,Cash,Clothing,1,1,9,0,1
C242730,7,18,62872.0,45,Male,Kanyon,Debit Card,Clothing,0,1,4,2,1
C242825,103,21,82149.0,68,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C242870,505,2,5452.0,63,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C242907,53,2,900.0,26,Male,Metrocity,Cash,Clothing,1,1,6,0,1
C242908,46,21,30935.0,28,Male,Istinye Park,Cash,Food & Beverage,0,1,3,0,3
C243007,139,10,11475.0,63,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C243114,83,5,14849.0,35,Female,Mall of Istanbul,Cash,Books,0,0,5,0,0
C243140,253,1,5.0,30,Male,Istinye Park,Debit Card,Food & Beverage,1,1,3,2,3
C243289,84,9,14728.0,55,Male,Metrocity,Credit Card,Cosmetics,0,1,6,1,2
C243321,256,4,3171.0,69,Male,Kanyon,Credit Card,Clothing,1,1,4,1,1
C243388,30,16,33135.0,20,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C243436,90,12,26762.0,39,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C243460,37,30,117555.0,22,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C243466,66,2,5727.0,36,Male,Emaar Square Mall,Debit Card,Shoes,1,1,1,2,4
C243467,403,1,15.0,39,Male,Mall of Istanbul,Credit Card,Books,1,1,5,1,0
C243522,61,7,19934.0,18,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C243592,175,1,9450.0,37,Female,Mall of Istanbul,Cash,Technology,1,0,5,0,6
C243593,354,2,5166.0,47,Female,Cevahir AVM,Credit Card,Clothing,1,0,0,1,1
C243606,133,2,153.0,60,Male,Kanyon,Credit Card,Food & Beverage,1,1,4,1,3
C243611,2,16,15403.0,37,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C243646,140,1,48.0,66,Male,Mall of Istanbul,Cash,Food & Beverage,1,1,5,0,3
C243680,92,7,5822.0,63,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C243706,112,3,1743.0,45,Female,Zorlu Center,Credit Card,Cosmetics,1,0,9,1,2
C243753,1,26,82145.0,34,Female,Forum Istanbul,Cash,Clothing,0,0,2,0,1
C243776,226,6,9807.0,52,Male,Viaport Outlet,Cash,Food & Beverage,1,1,8,0,3
C243839,146,9,16108.0,39,Female,Cevahir AVM,Debit Card,Clothing,1,0,0,2,1
C243875,4,6,4020.0,28,Male,Forum Istanbul,Credit Card,Books,0,1,2,1,0
C244004,186,8,9077.0,26,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C244006,150,3,370.0,37,Male,Emaar Square Mall,Cash,Cosmetics,1,1,1,0,2
C244009,116,10,7137.0,66,Male,Istinye Park,Cash,Cosmetics,1,1,3,0,2
C244022,23,6,7464.0,41,Female,Istinye Park,Debit Card,Toys,1,0,3,2,7
C244044,13,8,24333.0,21,Female,Metrocity,Credit Card,Food & Beverage,1,0,6,1,3
C244045,234,2,980.0,48,Female,Metrocity,Debit Card,Books,1,0,6,2,0
C244106,134,7,20159.0,43,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C244156,17,9,40860.0,58,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C244172,61,10,34595.0,29,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C244182,43,17,50003.0,20,Male,Cevahir AVM,Cash,Clothing,0,1,0,0,1
C244217,41,13,38759.0,44,Female,Metrocity,Debit Card,Clothing,1,0,6,2,1
C244220,6,4,17055.0,25,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C244232,352,2,156.0,29,Female,Mall of Istanbul,Debit Card,Souvenir,0,0,5,2,5
C244264,126,2,1500.0,31,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C244310,10,24,43681.0,24,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C244365,23,10,36281.0,41,Male,Zorlu Center,Cash,Clothing,0,1,9,0,1
C244427,46,3,1709.0,18,Female,Kanyon,Cash,Cosmetics,1,0,4,0,2
C244452,34,11,26132.0,67,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C244618,53,15,35543.0,35,Female,Viaport Outlet,Cash,Clothing,1,0,8,0,1
C244655,11,4,1518.0,27,Female,Metropol AVM,Credit Card,Cosmetics,0,0,7,1,2
C244678,22,24,57979.0,45,Male,Viaport Outlet,Cash,Clothing,0,1,8,0,1
C244707,63,4,11285.0,24,Male,Metropol AVM,Cash,Cosmetics,0,1,7,0,2
C244737,8,8,12017.0,38,Female,Metrocity,Cash,Cosmetics,0,0,6,0,2
C244746,700,1,5.0,68,Female,Emaar Square Mall,Cash,Food & Beverage,1,0,1,0,3
C244753,2,27,40563.0,41,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C244774,45,21,66204.0,28,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C244778,4,20,46440.0,37,Male,Mall of Istanbul,Credit Card,Cosmetics,0,1,5,1,2
C244806,279,1,84.0,28,Female,Metrocity,Cash,Food & Beverage,1,0,6,0,3
C244826,23,18,23517.0,45,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C244828,35,10,16737.0,29,Female,Emaar Square Mall,Debit Card,Clothing,0,0,1,2,1
C244880,2,17,33380.0,21,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C244898,39,17,50240.0,32,Female,Metropol AVM,Debit Card,Cosmetics,0,0,7,2,2
C244899,44,3,5172.0,27,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C244924,407,4,10335.0,46,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C245009,152,3,3144.0,56,Male,Zorlu Center,Credit Card,Clothing,1,1,9,1,1
C245031,17,9,14766.0,65,Male,Kanyon,Cash,Toys,1,1,4,0,7
C245035,42,18,63592.0,65,Male,Forum Istanbul,Cash,Clothing,0,1,2,0,1
C245065,645,1,162.0,24,Male,Kanyon,Cash,Cosmetics,1,1,4,0,2
C245279,97,6,9096.0,69,Male,Emaar Square Mall,Debit Card,Clothing,0,1,1,2,1
C245297,46,25,62572.0,27,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C245349,11,11,46373.0,69,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C245390,65,20,49586.0,55,Female,Istinye Park,Debit Card,Clothing,0,0,3,2,1
C245430,92,2,135.0,34,Male,Mall of Istanbul,Cash,Food & Beverage,0,1,5,0,3
C245495,15,22,57502.0,55,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C245537,88,20,49966.0,29,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C245565,37,24,27596.0,27,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
